"reviewId","userName","userImage","content","score","thumbsUpCount","reviewCreatedVersion","at","replyContent","repliedAt","appVersion"
"a7872213-6036-46c1-b9de-8b3695a4db82","Ahmad Lois","https://play-lh.googleusercontent.com/a-/ALV-UjU7ZC8259U6pe_rT7GEiXIVaaneTiHdEvgJKEAyy-8-ChnPwNY","NuhAhmad","5","0","2.24.8.81","2024-04-28 17:56:14","","","2.24.8.81"
"2942f6dc-0240-4ac8-b02e-7dabcfa67c74","Eric Saja","https://play-lh.googleusercontent.com/a-/ALV-UjVWQ7P9VV9A46r7urqThyDgf-LiZZY2xq0iwtDtNn_UpoUbjQRd","Setelah di update knp jd ngk bisa liat kapan dan jam brp orng buat status jadi bingung jam dan tanggl nya ngk kliatan","3","0","2.24.8.85","2024-04-28 17:53:18","","","2.24.8.85"
"de8c024f-9991-413d-844d-f2967a4d0c48","Google Pixeltes","https://play-lh.googleusercontent.com/a-/ALV-UjUtOxU7OBaq3V9gSr97bWsGyYa7O3QDnb0-xXOwXe-BaBRK9uKd","Gak jelas banget tiba tiba keluar sendiri terus muncul akun di banned padahal gak ngapa - ngapain","1","0","2.24.8.85","2024-04-28 17:52:16","","","2.24.8.85"
"906e80dc-12c5-4735-bece-a94e43195467","Puti","https://play-lh.googleusercontent.com/a/ACg8ocJC9G1ZXyNTHkn0l0e-CkHbp7BGH1IaaFcDp8FbaBYU7E6FLMQ=mo","wa nya makin di update makin banyak bug nya anjay uda min gausa di rubah"" lagi sekarang perbaiki bug/error masa ngeliat status temen uda di liat ga ada status nya padahal di wa temen ku belom di hapus status nya","3","5","2.24.8.85","2024-04-28 17:50:58","","","2.24.8.85"
"4dc50552-de2c-444b-9747-72350e895c10","Dina Ning","https://play-lh.googleusercontent.com/a/ACg8ocIcrjgaqpVWYMpbOnpV5Qv89XXxidOA5Zgv2KWDdz9UyENCTw=mo","👍👍👍","5","0","","2024-04-28 17:45:00","","",""
"c9ffe0ac-16ce-4f1d-9f09-b262d1a69c99","Kohar Udin","https://play-lh.googleusercontent.com/a/ACg8ocK_z2mcEeFbwysYbGonc7MX2IPtVPLow5kqjs7_K0icJa0UIg=mo","kode verifikasi","5","0","2.24.8.85","2024-04-28 17:45:00","","","2.24.8.85"
"8118f1f0-b8b3-4448-8b8b-538f59589892","Radit Tia","https://play-lh.googleusercontent.com/a/ACg8ocKt3uHWKvmYWAVxZDE_-Osq6O2A2dtu4N-qIG9JWesTFmd3hw=mo","Saya kecewa dengan whatsapp, padahal whatsapp biasa saja aada yang pakai untuk selingkuh, sekarang malah ada fitur ""kunci chat"" yang mana malah seolah mendukung untuk selingkuh, kalau gitu mending jadi aplikasi micet aja kak, kalau ga jadi yutub biru biar bisa mempersatu bangsa.","1","0","2.24.8.85","2024-04-28 17:44:01","","","2.24.8.85"
"1b2f742a-f073-459e-844f-4635f04d8dc5","Kusnanto Carmad","https://play-lh.googleusercontent.com/a/ACg8ocIOlnIGOGn27vvi-c8gbc66_4YGZr77K11Hwg_kDRt4Qq9mXw=mo","Cuman satu kata whatsApp ini sangat2 membantu","5","0","","2024-04-28 17:43:20","","",""
"9d1916b4-bd15-4414-a872-5bec769007db","Muhammad Ridhoii Saputraaa","https://play-lh.googleusercontent.com/a-/ALV-UjUi1wY4wYMrt-W91e-wZLFbQGUh1Jgn6B4lVcJVhWTjcqKUADIQ","Buat status wa kok suara nya hilang timbul gitu,apakah bug atau apa WhatsApp??","2","0","2.24.8.85","2024-04-28 17:42:44","","","2.24.8.85"
"f3520213-e12b-417c-85da-bd343c3c1384","DAFFA' fadhlur rohman","https://play-lh.googleusercontent.com/a-/ALV-UjWx7SxA-HRtWRASoy3EfBmACapv1URsqfHWRveCKu5lL8AZrkGF","tampilan terang (putih polos) terasa tidak nyaman bagi pengguna","1","0","2.24.8.85","2024-04-28 17:42:05","","","2.24.8.85"
"ebaff641-0bfb-4909-88b7-3dd68a78e673","Faisal Rambe","https://play-lh.googleusercontent.com/a/ACg8ocL6n8hjWCcI5zTYEH0OHUWLchjpMBMtrTxB5BSHNTLl9_Owrg=mo","Mantab","5","0","2.24.8.85","2024-04-28 17:41:03","","","2.24.8.85"
"8fbaa8ea-9455-46db-97b8-cd82b4311e85","entis Sutisna","https://play-lh.googleusercontent.com/a/ACg8ocIGZFiOc_9xSk8ExPDc1doKXqjuyRHObxBq4lypv4taaILsmw=mo","Sangat puas","5","0","2.24.8.85","2024-04-28 17:40:06","","","2.24.8.85"
"3a2dada1-9383-458e-8474-58e02405a9f8","Diyaan Lina","https://play-lh.googleusercontent.com/a-/ALV-UjX9v-aqyLhUc4Rwl5NJ7vyTDGxbCTNQN8MDvP_9f3A42ROAknI","Fitur pesan sementara eror","1","0","2.24.8.85","2024-04-28 17:39:24","","","2.24.8.85"
"9e678dbf-a4d2-4512-9c3a-e2f1aebcc8a3","Irwan Suprihartono","https://play-lh.googleusercontent.com/a-/ALV-UjWILP8amQBGXEjN47LmjMGAjifOzkWYuHoxmTxYFLw9ObbmS9k","Bagus selali","5","0","","2024-04-28 17:38:11","","",""
"3fdf0fe5-c2d0-4409-9c4e-bee3580b85b8","Nia Pakaya","https://play-lh.googleusercontent.com/a/ACg8ocKuT0fKuBVtu1t4USo1pNH3KYr6T90idIRD2kjuDQvdA68Sdg=mo","0p Ll9","5","0","2.24.3.81","2024-04-28 17:34:36","","","2.24.3.81"
"f1247c29-12dd-4974-af42-c424efb7993e","Billy Marsya","https://play-lh.googleusercontent.com/a-/ALV-UjVEimlkUKWEptx3oz9ow7l004567Wq1SBs9SlpN0XbsE95d0_3l","Selalu eror WhatsApp nya bisa di buka selalu egak guna","1","0","2.24.7.81","2024-04-28 17:33:23","","","2.24.7.81"
"eaf81055-b053-48c1-a333-396837e04e48","Restu Faturrahman","https://play-lh.googleusercontent.com/a-/ALV-UjX_AGtbjCvuU8AIS8Ep2tW2p93pAhJ9MLngS0HocWV4af_Dm9S0","Entah kenapa perkembangan aplikasi whatsapp sekarang malah mendukung orang untuk selingkuh , mohon di hapus untuk fitur kunci chat nya!!!","1","0","2.24.8.85","2024-04-28 17:31:39","","","2.24.8.85"
"49d7c8fb-1d59-4986-a308-afd4d96e24ea","Ari Ariansyah","https://play-lh.googleusercontent.com/a/ACg8ocIV3bcqK3ON78l5f14tMnTbhoDkSsGJsicXesHk_wmenmO05g=mo","saya membutuhkan whatsapp, namun akun saya slalu ada yg ngehack","4","0","2.24.8.85","2024-04-28 17:30:12","","","2.24.8.85"
"18709964-4c04-4638-bc71-19b2725471d5","Sisa sisa Perang teluk","https://play-lh.googleusercontent.com/a/ACg8ocJKFtR7WMdReq7k85sqMUQ3MXOwplhxDC5sUl_-04YRh_RRuw=mo","Wira swasta","2","0","2.24.8.85","2024-04-28 17:29:57","","","2.24.8.85"
"64b19122-88b2-4b97-bb35-bc49af00ca95","Semangat Pagi","https://play-lh.googleusercontent.com/a/ACg8ocJj47v7aa3Q-0EBcyWCZtMwlreWqoQNp33gXgGE9ggf5YLMdQ=mo","Wa sekarang bikin emosi centang 1 terus","1","0","2.24.8.85","2024-04-28 17:27:51","","","2.24.8.85"
"7664526c-234c-433c-a66d-cbbe46d6595c","Lisnawati Lewansol15","https://play-lh.googleusercontent.com/a/ACg8ocKcClD0x1vGna6qXYSC-8sOagRV2c12eRosBgxIItthuIyk4Q=mo","Senang bangat pake aplikasi ini","5","0","2.24.8.85","2024-04-28 17:26:27","","","2.24.8.85"
"b1d73161-b075-46ea-9a68-f031fa0572d8","Sigit Sugiarto","https://play-lh.googleusercontent.com/a/ACg8ocJH6YWVPO8W5ffny8ungYltjrHI8cFsmviaIrUaCwb3Y44oO-4=mo","Sangat membantu","5","0","2.24.8.85","2024-04-28 17:25:06","","","2.24.8.85"
"b0ac4709-3046-4013-8b02-c541d6960bbe","Arip Soleh","https://play-lh.googleusercontent.com/a/ACg8ocI2K4-pdVE57XtHLG4-f5YXp5E7kef6e6QQah9TL8iK-frc6Q=mo","Oke","5","0","2.24.7.81","2024-04-28 17:24:50","","","2.24.7.81"
"891dccb5-1756-41d4-b657-d3a6ab00e8e4","Febri anto","https://play-lh.googleusercontent.com/a/ACg8ocLU85Vj9P7UbFEyXky55mT37J8Q4fngI8fnAFxRm6mkwgjn0g=mo","Membuat status video slalu buram tidak akurat,tingkat ketololan aplikasi ini kelewatan begok","1","0","","2024-04-28 17:24:09","","",""
"29d0a5e1-cc34-48fa-bdc8-11cccd22542f","Nur Wani","https://play-lh.googleusercontent.com/a-/ALV-UjXVihY09h9V13f-VGkAEO20UD0tnwnhnLXQ2vjyNDOXLISvu90M","Sangat bermanfaat mudah berkomunikasi","4","0","2.24.8.85","2024-04-28 17:22:52","","","2.24.8.85"
"b0ccf050-aa37-4f46-a9e6-0c7eea3fc5bc","Yuliana Iran","https://play-lh.googleusercontent.com/a/ACg8ocIzrosQbwQdkuLdh-Onx5ZA7jLp6dQtjL2xg4vbsXeNFA4GsA=mo","Sangat bagus","5","0","2.24.5.76","2024-04-28 17:19:51","","","2.24.5.76"
"78cdce96-54f1-4371-a676-294e0c6b85ab","Febby Nuraini","https://play-lh.googleusercontent.com/a-/ALV-UjXW3a6uIGycbVv_aw7OOQs3kgGLDoMA-4WOe4WYV71DgT4CMChI","kenapa wa skrg kalau bikin status video atau hasil nya malah blur, dan story juga skrg cuma nama aja gada waktu jam menit nya. tolonglah upgrade lagi yaaa","2","0","2.24.8.85","2024-04-28 17:19:15","","","2.24.8.85"
"576a8f3d-1c72-4c8a-9890-b5fddc0c88d9","Ajik Mang","https://play-lh.googleusercontent.com/a-/ALV-UjW13tzef3WuIxtlJjCiU5rbjSlbUhXyo3PBcU6bLfD1XWbkZaI","Saya suka","5","0","2.24.8.85","2024-04-28 17:14:46","","","2.24.8.85"
"25775640-7859-4c1f-b7f0-8c10f6082853","sofian nur aji18","https://play-lh.googleusercontent.com/a/ACg8ocK28-Km2gKyt2fryCPzs-afdbF538vHtGyxQJBk9TDgQsok8g=mo","Aplikasi ini tidak bisa dilakukan untuk broadcast jualan ke nomor yg belum kita save dan pasti langsung ke ban karena spam, mohon di perbaiki agar WA bisa dibuat bekerja dan berjualan produk tanpa takut ke ban karna spam","1","0","","2024-04-28 17:12:58","","",""
"4aef6c58-e1df-4c5b-ae1b-ec2b7f991ac1","iin Saja","https://play-lh.googleusercontent.com/a/ACg8ocIQfw0Ku5GjKwJzQmUa5owbEAhuyKTC2p35uK64V2JSKA0AdA=mo","Mntap bgt","5","0","2.24.8.85","2024-04-28 17:09:31","","","2.24.8.85"
"a2723154-2ef4-4d11-8ada-1ea403b5d6cd","Bu Ainun","https://play-lh.googleusercontent.com/a/ACg8ocI4TOrMjCnPDE6TfR-9glGuCWTFSRRzvrRslsG7GOzABjPEwg=mo","Jualan","5","0","2.24.8.85","2024-04-28 17:08:27","","","2.24.8.85"
"7a938877-f62a-441e-89f0-174f311ea6b0","Riyan Putra","https://play-lh.googleusercontent.com/a-/ALV-UjUTH1fJ2zueme4WBKg1GI1Uh3uisBzHTfw6CWdxwJecb815VOM","Sudah bagus banget.. cuma masukan untuk status mohon di berikan waktu terbaru lagi","5","0","2.24.8.85","2024-04-28 17:07:03","","","2.24.8.85"
"06ac9b33-c06a-42c8-a909-b5b87ef538b4","Dedi Supriadi","https://play-lh.googleusercontent.com/a/ACg8ocJjLpp2ZlhJuyEVB1SYFJ9K_9ENdJPPB65gD1ufwqRjWPCYow=mo","kocak","1","0","2.22.22.80","2024-04-28 17:06:37","","","2.22.22.80"
"f3c46bde-cf17-445d-844f-8cd6fc83f254","Huhui Nweek","https://play-lh.googleusercontent.com/a/ACg8ocI5qPAMMpeUX2wPq8puLB_jgRKCZsMnMR4sFV7pz_ywSFws8w=mo","Bari petunjuk","5","0","2.24.8.85","2024-04-28 17:04:20","","","2.24.8.85"
"d9acc648-3467-458a-8e8b-65e3c289934d","Putri Fourtuna","https://play-lh.googleusercontent.com/a/ACg8ocJTi1lq3VHEAv4UIyyeAcjYiVWIX9aZ_QtUnFFWgcCb7swSSQ=mo","Good","5","0","2.24.8.85","2024-04-28 17:03:29","","","2.24.8.85"
"38eaf665-b9c2-4cbf-b484-3970c62fb1f3","Maslan Tambun","https://play-lh.googleusercontent.com/a/ACg8ocJ3g4MrPCzB69Zhx2HciX7Io8CDhpl1dDgMdk0IgvWJy5T-5Q=mo","Curiga","5","0","","2024-04-28 17:03:13","","",""
"6e20e9e2-e249-4a8f-8631-3d0b6ef50452","Yusuf Maubanu","https://play-lh.googleusercontent.com/a-/ALV-UjXgg_PjjcHpQjxEDdPI7T60uRtOU9_0AbEBLdS53xL8nbNrOXw","Bagus","5","0","2.24.8.85","2024-04-28 17:01:44","","","2.24.8.85"
"a432112f-0bb1-4b04-a8af-3b2f8a3f3c0f","Farhan Abqary","https://play-lh.googleusercontent.com/a-/ALV-UjUR-nMuA5MvIEs1kEn6lRoTd81HR3yQfxwrV_moGKfkUkAf7KI","Excuse me, why do business WhatsApp and regular WhatsApp always have bugs, for example when I want to add a logo sticker the stickers inside don't appear?","3","0","2.23.7.78","2024-04-28 17:00:37","","","2.23.7.78"
"1315c27a-0805-4fed-aee9-7e198fb3a398","Gugun Plk","https://play-lh.googleusercontent.com/a-/ALV-UjUI0plABnvsGsaa5iCin-zKvLT1W6KC7Y7m9hn_OL7UEIP3plM","👍👍👍","5","0","2.24.8.85","2024-04-28 17:00:20","","","2.24.8.85"
"e890f35a-c469-44d0-ac84-fe2e765129d8","Mayang","https://play-lh.googleusercontent.com/a/ACg8ocKfGvL3oHa_lBbW45Ol5VwAu2zBPqRPuqt2G0jcXkZJB2ToKw=mo","Cinta banget sama whatsApp,, tapii tolongg jangan kebanyakan update yg ngga jelas yaa😍🤩","5","0","","2024-04-28 16:57:27","","",""
"8fafc6d6-b5d7-4040-93c7-404e7cde813f","Surya Sahputra","https://play-lh.googleusercontent.com/a/ACg8ocLOxhZUTD9G_2d2DS6BBekkIQoR6A3rUUIja3A_N8KD0iNpTw=mo","More than better🤪","5","0","2.24.8.85","2024-04-28 16:57:16","","","2.24.8.85"
"3ef907e1-6adb-4db5-a672-2f7a2d0fcad7","Melsy Apri","https://play-lh.googleusercontent.com/a-/ALV-UjVbT6k8zpVM2q8VMe3TFFnSBkP2YzsoR8dbTctMdXbJkVF_Gzvi","Whatsapp sangat menggangu jalannya permainan, keselnya kalau lagi bermain game online tiba-tiba ada notifikasi chat dari group masuk yang kerap kali memuat data laporan dari Whatsapp dan merusak jalan permainan game, sehingga terjadi crash. seperti prosesor rusak. tolong tambah fitur mode pesawat pada Whatsapp. ketika sedang bermain game bisa mode pesawat. setelah di copot masalah hilang.","1","3","2.23.14.79","2024-04-28 16:57:13","","","2.23.14.79"
"27b6d63b-6997-4cbb-be4b-ba221506dfe6","Mohtarom Tarom","https://play-lh.googleusercontent.com/a/ACg8ocKlB4gkt90dLwQemY54NrRD6i3m_w62VLu_-9d7hEtUsBbnuA=mo","Kenapa whatsAPP akhir""ini sering eror kaya sekarang ini gak bisa dipakai harus nunggu 24 jam baru daftar lagi baru bisa dipakai. Katanya ada ulasan peninjauan dan aktivitas .sebelumnya dak pernah ada masalah kaya gini.","4","0","2.24.8.85","2024-04-28 16:57:07","","","2.24.8.85"
"87a1b59f-4b0c-44db-b318-0116c72f0429","Daun Kangkung","https://play-lh.googleusercontent.com/a/ACg8ocKrxkx2NCRGcMwg3Zw2nCpTsG_ygOd1dbzpLPyNnFlyjHyiYw=mo","Mantap","5","0","2.24.7.81","2024-04-28 16:56:47","","","2.24.7.81"
"425b2bed-8902-4e80-a9d5-12f716d05eb3","Judin Hasan","https://play-lh.googleusercontent.com/a-/ALV-UjVNl8HDi1XrLnSathcaUQEGrX5plADENLx4am0Yg3ODJaalswQ","sangat membantu komunikasi","5","0","2.24.8.85","2024-04-28 16:56:29","","","2.24.8.85"
"69c0ee7f-105e-4607-bcd8-ccf34b1e97a5","Arif 12","https://play-lh.googleusercontent.com/a/ACg8ocJVOyZ3-HCCi9gDqixSgQXVbQQ71IRHkBHd_FbnOnEBgSb5aw=mo","93102 0 /# a","3","0","2.24.8.85","2024-04-28 16:54:16","","","2.24.8.85"
"d3dcd50d-b42b-4e5c-a54c-93c05d45bd4d","žĥâM","https://play-lh.googleusercontent.com/a-/ALV-UjXqSaX2CoAvJG7YewnIa4SJ-4i8ESGSXa2SjNzLoKa0RL5MyBmy","ok","5","0","2.24.8.85","2024-04-28 16:53:44","","","2.24.8.85"
"7176a403-e78d-47ea-964b-3f754b8fbde7","Haryono Dermawan","https://play-lh.googleusercontent.com/a-/ALV-UjXxs7UR3_SDKpVALlac-_IaWwstKehZHbhecpdQTMQzsrD45uk","Bagus","5","0","","2024-04-28 16:50:50","","",""
"0341a6de-be2e-4654-b88b-119a7720255f","Yohana Hana","https://play-lh.googleusercontent.com/a/ACg8ocLHdsAsM8ZIcb1QfiwymKguaXhokKG1RQXRUxpGd3HhGZH4rw=mo","Aplikasi kalian gak jelas, tolong hapus data2 saya, jgn sampai kalian salah guna kan data saya!!","2","0","2.24.8.85","2024-04-28 16:48:54","","","2.24.8.85"
"c83a4079-352c-49e6-ab4a-1aaf1ae34424","jack sparta (jack)","https://play-lh.googleusercontent.com/a/ACg8ocIK5Jc1XclqA3sS2OBF3td6inzRhSi1Zw9PBbXxqYvDng109g=mo","sering di bajak orang","5","0","2.24.8.85","2024-04-28 16:48:18","","","2.24.8.85"
"2e8ca150-5310-4945-8eed-eefc3ea72fe2","Aceng Mlehoyy","https://play-lh.googleusercontent.com/a/ACg8ocIZJf7MuGMvwEcNcLbMykzP_ROfq0Ae2Wb5kJNCjVs_XAis2A=mo","aplikasi nya bagus........bagusin terus","5","0","2.24.8.85","2024-04-28 16:47:29","","","2.24.8.85"
"ee6da3f0-ed1f-4a6e-ab4a-9130bfc665b7","Bambang Wibowo","https://play-lh.googleusercontent.com/a/ACg8ocKb0kNW8irqTYVlnt1mfJnrCtvq4S5qcHWuvW_UgauAzlv8=mo","Mohon wa nya diaktifkan","4","0","","2024-04-28 16:47:01","","",""
"10c116ae-d2e9-4cab-8b1c-db904070d429","El hafiz","https://play-lh.googleusercontent.com/a-/ALV-UjX7FI7wIQCv8I0CbzvozCj6Vs8cWnycHdB8xXWgy-24GIltRu8","Tolong perbaiki dri hal kecil Lbh dahulu, saya agak risih saat men auplod status wa dri yng awalnya jernih tiba² otomatis nge blur dn itu cukup mengganggu, juga knp wa semakin di upgrade mlh makin bnyk yg erorr, sangat mengecewakan","4","4","2.24.8.85","2024-04-28 16:46:40","","","2.24.8.85"
"8e71e7a9-6ea4-47d5-8dc0-af17bc2d8906","Ariel Koto","https://play-lh.googleusercontent.com/a-/ALV-UjUppyrTyzqhzTyt7Pj2R6dr-M7RqCUexp3wrFSQMV_aCN-6nzg","Aril koto","5","0","","2024-04-28 16:46:31","","",""
"9aea5f51-b7dc-4bdb-8f0a-4a97ca2864a2","Ropi Bta","https://play-lh.googleusercontent.com/a/ACg8ocIjXdlQTZKMbzTKnEXYlEU7ZvuuJweNl60lPlxOoR-B_uqTfg=mo","Tolong buka kan WhatsApp saya","5","0","2.24.8.85","2024-04-28 16:46:18","","","2.24.8.85"
"8a7f18cb-cd6a-40cd-994f-3877bb4dd9e6","Nyoman Mariani","https://play-lh.googleusercontent.com/a/ACg8ocLNMq_NTdjPj7E5Gj_hVR0m5hWb5XAyjzVD84dfPIIhm-s4=mo","Mantpp","5","0","2.24.8.85","2024-04-28 16:44:45","","","2.24.8.85"
"f29c62f3-9262-4a3a-807d-910e8c6d7184","egy Moto06","https://play-lh.googleusercontent.com/a/ACg8ocLAbeHhN72zerKTktnkAy-5lJRtt98ksA08NBQJQ31nETpH-Q=mo","Keren","5","0","2.24.8.85","2024-04-28 16:43:27","","","2.24.8.85"
"ab383950-5f9c-40fd-9297-a0b164a2445f","Reva Alan Putra","https://play-lh.googleusercontent.com/a-/ALV-UjVkE7x_9-NyZlURe-GmgmVg7Z6JdlMT6fhojYwBHL4irEGsKpPJ","Video call di wa kok makan banyak paket data sekarang min?","3","0","2.24.8.85","2024-04-28 16:42:27","","","2.24.8.85"
"48673dd5-b049-4791-9265-e037b4f46698","Yudi s Santoso","https://play-lh.googleusercontent.com/a/ACg8ocJqNsF7kY0fR1ry-jFFbn7syWRFOVctLfS4ZS_uTIOJEJdnrg=mo","Pernah kesasar dihitan 3 hrv 3 Mlm","5","0","2.24.8.85","2024-04-28 16:42:05","","","2.24.8.85"
"9236cd03-691a-43cb-bf54-fd5d43a615e7","Fikriagia Nugraha","https://play-lh.googleusercontent.com/a/ACg8ocJkDjpujlshlkSTEZuMAI6mB1IAzXy91LhNulVbSeztDmQ5vg=mo","Untuk pengembang whatsApp, kalo bisa ditambah fitur keluarkan peserta di panggilan","4","0","2.24.8.85","2024-04-28 16:41:30","","","2.24.8.85"
"4e7830c4-0d6f-49da-ab4f-2245bdca8edb","Al Vano","https://play-lh.googleusercontent.com/a/ACg8ocIk40xoqZmJAZcBSfcahrErWyPVGx9EXjM4ymvSot0VofUCCg=mo","Afrikan wa","3","0","","2024-04-28 16:41:19","","",""
"6528cad7-88fb-4d8a-8b9d-2241756de3d0","Saja Bayang","https://play-lh.googleusercontent.com/a/ACg8ocJzI_f8gT1gtvr3N55KYO2-O7suUtLseO7ke2J3FiR4ZLiZpw=mo","lumayan","4","0","2.24.8.85","2024-04-28 16:39:23","","","2.24.8.85"
"0e95726d-a702-4def-b336-9f3fcf3dbb06","Dinda","https://play-lh.googleusercontent.com/a/ACg8ocKjK-iLyxsakPnvTGMxSDuXtUvOPI-ZAuwiXmT0IS6YAxWzFw=mo","Min kapan sediain fitur nonaktifkan akun Min, kyk instagram Min. Mohon disediakan ya min. Soalnya terkadang malas aja main WA Min malas diganggu sm org² .. Minta tolong sediain ya min Makasih banyak♡´･ᴗ･`♡","5","0","","2024-04-28 16:37:38","","",""
"191275c3-4e7e-4df4-95f3-4dbfdd2538f9","Adeh_setiawan_husain 2014","https://play-lh.googleusercontent.com/a-/ALV-UjU-ZoW7JuFQasc1ZM_OMMRPx4dD1f71Fg-VO8OEx4xJHdZIK52N","Alhamdulillah..","5","0","2.24.8.85","2024-04-28 16:37:08","","","2.24.8.85"
"3888f6ea-a957-4718-8ecf-8b7ab8ecd482","Luki Triandrianto","https://play-lh.googleusercontent.com/a/ACg8ocK7YxyumpclnQ8btD-MeeKrLYOEBbQZ-0VzA69V_rdqLbzZyg=mo","Maen blokir aja sih buat apa ngadain whatsapp kalo tidak bisa di pake min terimakasih","1","0","2.24.8.85","2024-04-28 16:36:21","","","2.24.8.85"
"8cfb527a-8a5c-490e-b401-496681246c68","Ajeng Agustinn","https://play-lh.googleusercontent.com/a-/ALV-UjUZsz8UEjrJ159bdQi-kOcPr6SSMDKh6D9aHNb939dpbbQhTS0w","mantap","4","0","2.24.9.15","2024-04-28 16:35:58","","","2.24.9.15"
"8fe7dd6c-f559-40ec-8cdf-541fc2e62046","Sartim Sartim","https://play-lh.googleusercontent.com/a/ACg8ocLESmcGhks6WCQVHm3dsIhFFAQeRQ1S0j8Z1x0WakEo4GHFcQ=mo","Kurang bgus","3","0","2.24.8.85","2024-04-28 16:35:30","","","2.24.8.85"
"5b786dde-6013-48c4-be31-0756d3c743eb","Reyvan hayatul Jeni","https://play-lh.googleusercontent.com/a-/ALV-UjXULBICLyZzTsBKse87bzAACp6K8vvB9zbQXi1VAKpCUc62R8c","Gua udah jelas jelas gunain wa resmi dari play store dibilang ngk Resmi terus disuruh download ulang pas di download ulang malah sama aja!!","1","0","2.24.8.85","2024-04-28 16:34:53","","","2.24.8.85"
"c6f8adc5-e0de-4163-b678-3a6465492e54","Mas Hendriyan","https://play-lh.googleusercontent.com/a/ACg8ocI3z4Vg83HftcdiFoM4iNbtbfeniAvB4j63U8AroI8nbw5frg=mo","jgn bnyak iklan buaat aja originaltnpa ade canel iklan","5","0","2.24.3.81","2024-04-28 16:30:27","","","2.24.3.81"
"7ad7df83-4476-40e7-bc35-a56f9b071c92","Safira Nurul Zamani","https://play-lh.googleusercontent.com/a-/ALV-UjUFArB9l7XoOHCN3JtifusPgyg31T1oMFu7MDSwKKSji2kUhYd9Og","Setiap kirim foto atau video di status selalu di kompres, jadinya kualitas foto/video yg awalnya hd jadi buram","3","0","2.20.201.19","2024-04-28 16:29:52","","","2.20.201.19"
"f3e86e0d-7d4e-4474-8aca-ed48ddca2d44","Nirmala Bahagia","https://play-lh.googleusercontent.com/a/ACg8ocL1ucANl70QTc_-jC41SiNh08w95PpGxwWRiTAb-1u0GuPsSg=mo","😄👍","5","0","2.24.5.76","2024-04-28 16:25:16","","","2.24.5.76"
"b1f735ef-ff3e-44f7-a542-e06feb6d4c46","Ingras Suhestiasa","https://play-lh.googleusercontent.com/a/ACg8ocLkvPjrBFTDanyqXpwCy4rBmlZHJ7OYUV8WNCxT8p5uo6576g=mo","Bguss","5","0","2.24.6.77","2024-04-28 16:24:54","","","2.24.6.77"
"f8269327-3c06-43b6-92d4-50445984d48d","Sar Minah","https://play-lh.googleusercontent.com/a/ACg8ocKLPAplRXS9SJph8noYoHTrk0-qQhKugrxWGqAwETLJjcPlWg=mo","Iya","5","0","","2024-04-28 16:24:36","","",""
"8f5c3862-e5bf-4bfc-8792-be2c2aada972","Meillisyah putry","https://play-lh.googleusercontent.com/a-/ALV-UjVADeMo90dRgIgbzQT6Vt-Yy8d0o_QUl-zpFndKIj2IE0EB0Pm6","Aku sangat senang dgan aplikasi ini","5","0","2.24.2.76","2024-04-28 16:23:39","","","2.24.2.76"
"9654a7c2-c334-4f64-a17e-846dc70b7778","Hamran Ambo Saro","https://play-lh.googleusercontent.com/a-/ALV-UjXNg2GU_J5TjR1QM2hal0LOxWbNIUBk18C518MmQrzVlB7bHDQk","Sangat membantu","4","0","2.24.8.85","2024-04-28 16:22:24","","","2.24.8.85"
"16b4710a-7899-4d07-8cc8-67258faf67b0","Yuspuri","https://play-lh.googleusercontent.com/a/ACg8ocL6Qk9B8lbOrBIUrbT65X4Qebvzqe8blPu35F6NJaPmuFg3wg=mo","Seandainya","1","0","2.24.8.85","2024-04-28 16:22:02","","","2.24.8.85"
"98ce8bac-2af2-4216-9f44-9ef868c1e26a","dian sukma","https://play-lh.googleusercontent.com/a/ACg8ocJq5GuRFW-5zBG5P1mxsfJn6dMoNuRZ94kKKSSrNTUO8dMXFg=mo","saya sudah menggunakan whatsap resmi. kenapa tidak bisa daftar.ada pemberitahuan harus menggunakan whatsap resmi?","1","0","2.24.8.85","2024-04-28 16:21:11","","","2.24.8.85"
"1e19c84f-d118-4152-9a77-a264bcb7dddb","Khai Hamid","https://play-lh.googleusercontent.com/a/ACg8ocLX7uq6UM7W7ZMbaueykSanWCQSI-WndedYYoUBVLU8-BHvCQ=mo","sapar","3","0","","2024-04-28 16:20:12","","",""
"dd629994-7980-4138-a218-c0e89fc75e28","Iman Kiswanto","https://play-lh.googleusercontent.com/a-/ALV-UjWBJzfZd8g4Tq4d7By1-gqe82YDOsNEKSdQdC7D9CmEb-srwfc","Okeh","5","0","2.24.2.76","2024-04-28 16:18:39","","","2.24.2.76"
"2ef4ba3e-771f-4fc4-93f2-0328e9ccdb4f","Axel Teach","https://play-lh.googleusercontent.com/a-/ALV-UjX311laiY_XtGdOUnku0RfnsVjewr8Dv4kz1ey0Q6nvt-AhYHMd","Lebih keren yg dulu","3","0","2.23.12.78","2024-04-28 16:17:35","","","2.23.12.78"
